,calib_pred,calib_true,test_pred,test_true
0,0.014055218547582626,0,0.0007318175048567355,0
1,0.0088551240041852,0,0.008045120164752007,1
2,0.4952978491783142,0,0.030050693079829216,0
3,0.009851247072219849,0,0.0008038802188821137,0
4,0.0015720489900559187,0,0.001964340917766094,0
5,0.0015466203913092613,0,0.00010135913180420175,0
6,0.01680259220302105,0,0.007099204231053591,0
7,0.02056543342769146,0,0.0036021822597831488,0
8,0.0022673187777400017,0,0.006869846023619175,0
9,0.003710010088980198,0,0.0069887288846075535,0
10,0.042732857167720795,0,0.001534623559564352,0
11,0.024635586887598038,0,0.014581797644495964,0
12,0.189717099070549,0,0.03222919628024101,0
13,0.039358094334602356,0,0.47157955169677734,0
14,0.1011224240064621,0,0.003934831358492374,0
15,0.010465110652148724,0,5.284367216518149e-05,0
16,0.0010130902519449592,0,0.0334845632314682,0
17,0.006879319436848164,0,0.001051096012815833,0
18,0.05909501388669014,0,0.038579754531383514,0
19,0.008389762602746487,1,0.006811991799622774,0
20,0.0007974009495228529,0,0.004320712760090828,0
21,0.015721548348665237,0,0.009512308984994888,0
22,0.0014683553017675877,0,0.0024253239389508963,0
23,0.0019938992336392403,0,0.006107022054493427,0
24,0.06467056274414062,0,0.009640246629714966,0
25,0.060528386384248734,0,0.03665098547935486,0
26,0.0020405000541359186,0,0.005864482372999191,0
27,0.0411522313952446,0,0.01383533887565136,0
28,0.0021428565960377455,0,0.0025268218014389277,0
29,0.00661228783428669,0,0.11724631488323212,0
30,0.00016368056822102517,0,0.003178170882165432,0
31,0.03024672344326973,0,0.02604704722762108,0
32,0.0028465779032558203,0,0.010617384687066078,0
33,0.003986220806837082,0,0.010245530866086483,0
34,0.01630464196205139,0,0.08594010770320892,0
35,0.0603153295814991,0,0.008056962862610817,0
36,0.011248511262238026,0,0.00048036137013696134,1
37,0.0031799585558474064,0,0.03107173927128315,0
38,9.668782695371192e-06,0,0.03313908353447914,0
39,0.033141788095235825,0,0.0067025041207671165,0
40,0.0024772780016064644,0,0.002562762936577201,0
41,0.006182325538247824,0,0.001191384973935783,0
42,0.0005543301231227815,0,0.04208976775407791,0
43,0.05049758031964302,0,0.0007962934905663133,0
44,0.0055359103716909885,0,0.0015759869711473584,0
45,0.03116992488503456,0,0.0022488741669803858,0
46,0.005179656203836203,0,0.01014790404587984,0
47,0.03196738660335541,0,0.0012402583379298449,0
48,0.006179537158459425,0,0.012744965963065624,0
49,0.004634108394384384,0,0.03315863758325577,0
50,0.015314118936657906,0,0.46543699502944946,0
51,0.0017279002349823713,0,0.3648788034915924,0
52,0.003361498238518834,0,0.0223227571696043,0
53,0.00041281129233539104,0,0.011826113797724247,0
54,0.04329849034547806,0,0.024315547198057175,0
55,0.0020617356058210135,0,0.005903626326471567,0
56,0.0030289131682366133,0,0.019714344292879105,0
57,0.004000513814389706,0,0.062184203416109085,0
58,0.0007266111206263304,0,0.027743123471736908,0
59,0.0014303895877674222,0,0.49529528617858887,0
60,0.0027531348168849945,0,0.0004430256085470319,0
61,0.005442732945084572,0,0.01399530004709959,0
62,0.025262560695409775,1,0.008074500598013401,0
63,0.021505095064640045,0,0.026660684496164322,0
64,0.024618789553642273,0,0.015120796859264374,0
65,0.0529000349342823,0,0.004301642067730427,0
66,0.016686221584677696,0,0.00572308711707592,0
67,0.0019433913985267282,0,0.011283503845334053,0
68,0.010212741792201996,0,0.0035812975838780403,0
69,0.04208819195628166,0,0.002624673070386052,0
70,0.016185224056243896,0,0.030210617929697037,0
71,0.005508812144398689,1,0.07674550265073776,0
72,0.00535317650064826,0,1.6996489648590796e-05,0
73,0.00620370265096426,0,0.000316810910589993,0
74,0.01551802083849907,0,0.016283776611089706,0
75,0.010862452909350395,0,0.03059418313205242,0
76,0.500080406665802,1,0.00605881679803133,0
77,0.025790002197027206,0,0.0457751490175724,0
78,0.00949512142688036,0,0.4823608994483948,0
79,0.007318263407796621,0,0.0006108147208578885,0
80,0.44437316060066223,1,0.03399284556508064,0
81,0.0091440100222826,0,0.006611482705920935,0
82,0.0012399164261296391,0,0.020169438794255257,0
83,0.00832244660705328,0,0.0006192735745571554,0
84,0.05019089952111244,0,0.012439773418009281,0
85,0.0023476979695260525,0,0.038942720741033554,0
86,0.039296556264162064,0,0.004270236939191818,0
87,0.0017213179962709546,0,0.047931645065546036,0
88,0.031103702262043953,0,0.0004733750829473138,0
89,0.0016150475712493062,0,0.0027298436034470797,0
90,0.35315772891044617,0,0.009210444986820221,0
91,0.3468741774559021,1,0.005457980092614889,0
92,0.01728740520775318,0,0.0036137308925390244,0
93,0.2591850459575653,0,0.0015113234985619783,0
94,0.0017847397830337286,0,0.001327947131358087,0
95,0.00024024970480240881,0,0.038824412971735,0
96,0.017581429332494736,0,0.023743094876408577,0
97,0.04690420255064964,0,0.0011408063583076,0
98,0.00043777067912742496,0,0.1914823353290558,0
99,0.02269357070326805,0,0.005540758371353149,0
100,0.007358065340667963,0,0.0011081721168011427,0
101,0.0017103130230680108,0,0.009555079974234104,0
102,0.0277950931340456,0,0.013720623217523098,0
103,0.03335459157824516,0,0.004098953679203987,0
104,0.0037245899438858032,0,0.02259271778166294,0
105,0.0037916649598628283,0,0.04340851679444313,0
106,0.013721873983740807,0,0.014924285933375359,0
107,0.00018930379883386195,0,0.0029892283491790295,0
108,0.00769201060757041,0,0.015637651085853577,0
109,0.11544804275035858,0,0.004599237348884344,0
110,0.03360522910952568,0,0.029822515323758125,0
111,0.004098574630916119,0,0.006123802624642849,0
112,0.0144692687317729,0,0.019232265651226044,0
113,0.01732795499265194,0,0.016238125041127205,0
114,0.005708445329219103,0,0.011895227245986462,0
115,0.026356158778071404,0,0.001088761375285685,0
116,0.02580612152814865,0,0.0009019686840474606,0
117,0.002248527482151985,0,0.015320727601647377,0
118,0.0015800362452864647,0,0.00037566147511824965,0
119,0.001997945364564657,0,0.004264215473085642,0
120,0.0026457428466528654,0,0.00018437695689499378,0
121,0.014685075730085373,0,0.015429571270942688,0
122,0.014788777567446232,0,0.0024245623499155045,0
123,0.017910951748490334,0,0.0036492638755589724,0
124,0.00029630944482050836,0,0.0597957968711853,0
125,0.11682949215173721,0,0.0011566398898139596,0
126,0.018024174496531487,0,0.0004574079066514969,0
127,0.003499887650832534,0,0.0004911678843200207,0
128,0.022439613938331604,0,0.021934961900115013,0
129,0.0411776565015316,0,0.025516768917441368,0
130,0.004022250883281231,0,0.000578042701818049,0
131,0.007405540905892849,0,0.01651046797633171,0
132,0.01319813821464777,0,0.002850923454388976,0
133,0.0006760567193850875,0,0.0181592907756567,0
134,0.09643413871526718,0,0.0010032901773229241,0
135,0.00025583806564100087,0,0.010329576209187508,0
136,0.4973282814025879,1,0.001961860340088606,0
137,0.011532350443303585,0,0.006153828930109739,0
138,0.05247271806001663,0,0.001838988158851862,0
139,0.007120467722415924,0,0.0069206953048706055,0
140,0.019860314205288887,0,0.21029780805110931,0
141,0.0051314327865839005,0,0.0021214564330875874,0
142,0.030156124383211136,0,0.014740638434886932,0
143,0.018550774082541466,0,0.004445308353751898,0
144,0.004596524406224489,0,0.018813394010066986,0
145,0.0028982532676309347,0,0.014879737980663776,0
146,0.24632349610328674,0,0.012162755243480206,0
147,0.0005516120581887662,0,0.028499683365225792,0
148,0.006917061749845743,0,0.01243259385228157,0
149,0.0010589295998215675,0,0.0032300364691764116,0
150,0.010465608909726143,0,0.0010520376963540912,0
151,0.0038923374377191067,0,0.06126027926802635,0
152,0.0017413045279681683,0,0.06033119559288025,0
153,0.009528986178338528,0,0.013637065887451172,0
154,0.02784612774848938,1,0.5026242733001709,1
155,0.0004940954968333244,0,0.004197286441922188,0
156,0.0127951018512249,0,0.011759341694414616,0
157,0.0007614332716912031,0,0.007435217499732971,0
158,0.000397075287764892,0,0.015608083456754684,0
159,0.09782139211893082,0,0.0014440666418522596,0
160,0.0019075312884524465,0,0.00939218234270811,0
161,0.010058273561298847,0,0.012480680830776691,1
162,0.01992899738252163,0,0.04098576307296753,0
163,0.0003953763225581497,0,0.06333694607019424,0
164,0.0054581561125814915,0,0.0018048175843432546,0
165,0.002622806467115879,0,0.07822347432374954,0
166,0.007097688037902117,0,0.0023257778957486153,0
167,0.0006738108932040632,0,0.0014345727395266294,0
168,0.0003901007876265794,0,0.06826411932706833,0
169,0.0017526610754430294,0,0.002545555355027318,0
170,0.00015291334420908242,0,0.11733778566122055,0
171,0.017406294122338295,0,0.008355746977031231,0
172,0.001796096214093268,0,0.02452460490167141,0
173,0.010994048789143562,0,0.0050620874390006065,0
174,0.002971960697323084,0,0.006336612161248922,0
175,0.03567080944776535,0,0.004061456769704819,0
176,0.0037442962639033794,0,0.0027856985107064247,0
177,0.000903177831787616,0,0.008713521994650364,0
178,0.05191465839743614,0,0.013024344108998775,0
179,0.06059364974498749,0,0.5000043511390686,1
180,0.008757338859140873,0,0.007558987010270357,0
181,0.0028511076234281063,0,0.0022589496802538633,0
182,0.008787739090621471,0,0.0005805297987535596,0
183,0.0005168518400751054,0,0.008448374457657337,0
184,0.19177217781543732,0,0.00034088772372342646,0
185,0.004104612395167351,0,0.002336801728233695,0
186,0.008731035515666008,1,0.3539900481700897,1
187,0.021625258028507233,0,0.04545782133936882,0
