,calib_pred,calib_true,test_pred,test_true
0,0.0007908593979664147,0,0.03562936559319496,0
1,0.004658938385546207,0,0.00016338881687261164,0
2,0.01343174185603857,0,0.0031636503990739584,0
3,0.013750091195106506,0,0.02083347551524639,0
4,0.04774600639939308,0,0.0021299212239682674,0
5,0.009479670785367489,1,0.12206634134054184,0
6,0.3364487886428833,0,0.005085833836346865,0
7,0.001450559590011835,0,0.011888016015291214,0
8,0.1010509803891182,1,0.05574013665318489,0
9,0.004064682871103287,0,0.0026269748341292143,0
10,0.0013238216051831841,0,0.001944796647876501,0
11,0.0100301718339324,0,0.12093191593885422,0
12,0.040989261120557785,0,0.002520769601687789,0
13,0.0008137620170600712,0,0.0003851190849673003,0
14,0.0026988573372364044,0,0.015169759280979633,0
15,0.0009200545609928668,0,0.003375675529241562,0
16,0.005633945111185312,0,0.2928469479084015,0
17,0.0012675486505031586,0,0.0026923951227217913,0
18,0.016778746619820595,0,0.02198069356381893,0
19,0.0070413993671536446,0,0.009899175725877285,0
20,0.015661370009183884,0,0.08351954072713852,0
21,0.007711244281381369,0,0.7398166060447693,1
22,0.027780432254076004,0,0.01670941896736622,0
23,0.0009441552683711052,0,0.0022571233566850424,0
24,0.006218963768333197,0,0.1338382512331009,0
25,0.0011447775177657604,0,0.044017527252435684,0
26,0.0003571803099475801,0,0.007133124396204948,0
27,0.005148967262357473,0,0.11658386141061783,0
28,0.02434566803276539,0,0.13525593280792236,0
29,0.01233629696071148,0,0.03377055004239082,0
30,0.0010700352722778916,0,0.004010738804936409,0
31,0.7411134243011475,1,0.7415819764137268,1
32,0.0009962962940335274,0,0.0006925799534656107,0
33,0.18877725303173065,0,0.008777457289397717,0
34,0.018021170049905777,0,0.05328558012843132,0
35,0.018155422061681747,0,0.0038435093592852354,0
36,0.010093525983393192,0,0.007099560461938381,0
37,0.0018682210939005017,0,0.0009829056216403842,0
38,0.2086896002292633,0,0.005767460446804762,0
39,0.005319125484675169,0,0.006510953418910503,0
40,0.0006978099700063467,0,0.02180321328341961,0
41,0.006165849976241589,1,0.009360997006297112,0
42,0.04101397097110748,0,0.01972632296383381,0
43,0.07539453357458115,0,0.010083992034196854,0
44,0.006018268410116434,0,0.27435755729675293,0
45,0.01309544313699007,0,0.08104258030653,0
46,0.030347203835844994,0,0.0005858299555256963,0
47,0.13077904284000397,0,0.0012059244327247143,0
48,0.0019789792131632566,0,0.00015415936650242656,0
49,0.002562869107350707,0,0.03206918016076088,1
50,0.28074926137924194,0,0.002165897050872445,0
51,0.05729425698518753,0,0.002968435874208808,0
52,0.001986662158742547,0,0.22678300738334656,0
53,0.015466580167412758,0,0.002514968393370509,0
54,0.0073102968744933605,0,0.0011462747352197766,0
55,0.0010727058397606015,0,0.00458251079544425,0
56,0.01169075071811676,0,0.04939308762550354,0
57,0.022855477407574654,0,0.015955647453665733,0
58,0.03435640409588814,0,0.013478828594088554,0
59,0.010810368694365025,0,0.01316055003553629,0
