,calib_pred,calib_true,q2,q5,q7,q8,q9
0,5.04403829574585,5.0,5.0,5.0,5.0,5.0,5.2
1,5.625062942504883,5.657577319177793,5.0,5.0,5.80760144224754,6.425026622480812,7.372412758161708
2,5.129129409790039,5.0,5.0,5.0,5.247172622283296,5.859126992755455,6.1
3,5.092344760894775,5.0,5.0,5.0,5.609493351697969,6.031996070511066,6.176711941961919
4,6.603514194488525,6.259637310505756,5.4066684231596485,7.060480747381382,7.469353831876843,7.787170498505569,8.163990144234374
5,5.351150989532471,5.0,5.0,5.0,5.693608071640132,6.3872161432802645,7.012744153631336
6,4.775838375091553,5.0,5.0,5.0,5.0,5.0,5.0
7,5.155527591705322,5.0,5.0,5.0,5.411221681269451,5.566899397008493,6.147728067566559
8,5.772754669189453,5.0,5.0,5.0,5.0,5.0,5.024276572287178
9,5.756156921386719,6.318758762624412,5.0,5.0,6.268059113357104,6.954422659077267,7.495650144779123
10,5.4022088050842285,6.886056647693163,5.0,5.0,5.3718732549730355,5.833834038967334,6.189501996401451
11,5.01552677154541,5.0,5.0,5.0,5.0,5.0,5.0
12,5.248806476593018,5.0,5.0,5.0,5.0,5.0,5.0
13,6.265396595001221,10.244125144327509,5.0,5.0,6.268059113357104,6.954422659077267,7.495650144779123
14,5.2964701652526855,5.0,5.0,5.0,5.0,5.0,5.1102372908709555
15,4.965203762054443,5.0,5.0,5.0,5.0,5.0,5.1045757490560675
16,5.183015823364258,5.0,5.0,5.0,5.0,5.063751752524882,5.191255257574648
17,5.746607780456543,7.251811972993799,5.0,5.0,5.0,5.161150909262744,5.432433674311612
18,5.5867228507995605,7.795880017344075,5.0,5.0,5.9604093769761874,6.920818753952375,7.008864383480216
19,5.106140613555908,5.0,5.0,5.0,5.203334211579824,5.733946027181219,6.007116333280868
20,6.052006721496582,7.221848749616356,5.0,5.146214911951032,5.8944433688582505,6.502339194154281,6.7340819618052645
21,5.727365493774414,5.0,5.0,5.0,5.992918400545485,6.4897645971537585,7.802130621669466
22,5.440883636474609,7.0,5.0,5.585026652029182,6.35454250626257,6.508638306165727,6.583375654295516
23,5.181379795074463,5.0,5.0,5.0,5.0,5.394546391506676,6.1480330705950745
24,5.68106746673584,6.5376020021010435,5.0,5.0,5.967758812953909,6.241696957611675,6.6110597608794945
25,5.285527229309082,5.0,5.0,5.0,5.80760144224754,6.425026622480812,7.372412758161708
26,5.790622711181641,5.0655015487564325,5.0,5.698970004336019,5.9254435137218024,6.314134002854985,6.584570506477258
27,5.310050964355469,5.0,5.0,5.0,5.0,5.0,5.610637260176258
28,5.038105010986328,5.0,5.0,5.0,5.0,5.0,5.0
29,5.086164474487305,5.0,5.0,5.0,5.0,5.0,5.026200619502573
30,5.264199733734131,5.0,5.0,5.0,5.0,5.361235994796779,5.9647869986439686
31,6.030781269073486,5.0,5.0,6.309894379144197,6.838381768323187,7.016512027693684,7.548737716256123
32,4.900716304779053,5.0,5.0,5.0,5.0,5.0,5.055517327849831
33,5.771114826202393,7.267606240177032,5.0,5.055517327849831,5.652129842029913,6.116292015609668,7.2346440225472985
34,5.20021915435791,5.0,5.0,5.0,5.0,5.0,6.67483465734286
35,5.08082914352417,5.0,5.0,5.0,5.0,5.0,5.045593195564972
36,5.393492221832275,5.0,5.0,5.0,5.0,5.1045757490560675,5.6825095115242235
37,5.134859085083008,5.275724130399211,5.0,5.0,5.0,5.0,5.0
38,5.974588394165039,6.180456064458132,5.0,5.0,5.410338760084752,7.00128301312753,8.104779175132009
39,6.397524356842041,5.0,5.097650057731004,6.376750709602099,7.2458555119873935,8.033070739966663,8.155573949296915
40,5.06873893737793,5.180456064458132,5.0,5.0,5.0,5.443162158923808,6.278045780815971
41,5.567882537841797,5.0,5.0,5.0,5.0,5.0,5.284043280676638
42,5.319524765014648,5.0,5.0,5.0,5.9635741571894005,6.4453612357841,6.927148314378801
43,5.10601806640625,5.0,5.0,5.0,5.0,5.0,5.144249279809435
44,5.771946430206299,6.823908740944319,5.0,5.0,5.0,5.153910215724346,5.858266975579263
