,calib_pred,calib_true,q2,q5,q7,q8,q9
0,5.021077632904053,5.0,5.0,5.0,5.0,5.0,5.096297212024423
1,5.795318126678467,6.568636235841013,5.0,5.211139237745489,6.090982097770844,7.565585571375339,8.379890339705549
2,5.20628547668457,5.0,5.0,5.0,5.0,5.0,5.0
3,5.245209693908691,5.0,5.0,5.0,5.0,5.51359866254608,6.391979073281025
4,7.845187187194824,7.154901959985743,5.0,5.0,6.2076083105017466,7.0,7.508638306165727
5,6.6561431884765625,5.0,5.0,5.0,5.2158991379665025,5.431798275933005,5.748649912344719
6,6.115884780883789,5.0,5.0,5.0,5.675399479374789,5.786781425551936,6.344320739209912
7,5.224297046661377,5.0,5.0,5.0,5.0,5.017821115768922,6.531300643373533
8,6.722939968109131,8.602059991327963,5.0,6.6020599913279625,7.197841987245317,7.387998382711281,7.470420175684531
9,5.032273292541504,5.0,5.0,5.0,5.0,5.0,5.0
10,5.2499775886535645,5.0,5.0,5.292429823902063,6.721246399047171,7.154901959985743,7.346787486224656
11,5.50575590133667,5.0,5.0,5.0,5.0,5.116971929560826,5.707968600555834
12,5.134725570678711,5.318758762624412,5.0,5.0,5.0,5.0,5.354422659077265
13,5.351334571838379,5.619788758288394,5.0,5.0,5.0,5.0,5.33889035263304
14,5.029280185699463,5.0,5.0,5.0,5.0,5.0,5.0
15,5.227362155914307,5.0,5.0,5.444368743170467,5.8278038631574445,5.886056647693163,6.557602318025509
16,5.242151737213135,6.2076083105017466,5.0,5.4430283238465815,5.886056647693163,5.886056647693163,6.744058319510563
17,6.297502040863037,5.2839966563652006,5.0,5.0,5.0,5.0,5.0
18,5.340615749359131,5.0,5.0,5.0,5.0,5.00445527894223,5.216983049619254
19,5.48476505279541,5.0,5.0,5.0,5.232329685968159,5.880245189283517,6.749352254666121
20,5.5138068199157715,5.0,5.0,5.0,5.309803919971486,6.1938200260161125,7.008773924307505
21,5.612502098083496,5.0,5.0,5.161150909262744,5.7447274948966935,6.508638306165727,6.853871964321762
22,6.12910270690918,7.795880017344075,5.0,5.0,6.2076083105017466,7.0,7.508638306165727
23,5.043984889984131,5.0,5.0,5.0,5.0,5.0,5.0
24,5.078639030456543,5.0,5.0,5.0,5.7366550031619,6.025394503008442,6.234546001120577
25,4.8256988525390625,5.0,5.0,5.0,5.0,5.0,5.0
26,5.609499931335449,5.0,5.0,5.0,5.00436480540245,5.795880017344075,7.318758762624412
27,5.382129192352295,5.0,5.0,5.0,5.0,5.0079369594402525,5.548737716256124
28,6.103900909423828,5.0,5.0,5.0,5.0,5.0,5.8999999999999995
29,5.107475757598877,5.0,5.0,5.0,5.0,5.4,6.016184381524785
30,5.468944549560547,6.102372908709558,5.0,5.0,5.0,5.0,5.886056647693163
31,6.564558982849121,6.769551078621726,5.0,5.0,6.045757490560675,7.0915149811213505,8.045757490560675
32,5.237473011016846,5.0,5.0,5.0,5.129818655252878,5.259637310505756,5.318194010053928
33,5.700287342071533,6.6777807052660805,5.0,5.0,5.0,5.170397993819121,5.351389151305359
34,6.328919887542725,5.259637310505756,5.0,5.0,6.2076083105017466,7.0,7.508638306165727
35,5.245642185211182,5.0,5.0,5.0,5.0,5.0,5.0
36,6.710740089416504,6.721246399047171,5.0,5.0,5.541853992195166,5.7531471751242425,5.977992247078342
37,5.3194379806518555,5.0,5.0,5.0,5.0,5.0,5.240743030061056
38,6.268134117126465,6.050609993355087,5.0,5.0,5.0,5.0,5.41830299622427
39,4.850510597229004,5.0,5.0,5.0,5.0,5.0,5.0
40,5.407770156860352,5.0,5.0,5.0,5.05679933127304,5.227197325092161,5.458896553437989
41,5.035274028778076,5.0,5.0,5.0,5.0,5.0,5.216373919714151
42,6.286863327026367,5.638272163982407,5.0,5.0,5.823908740944319,6.468521082957745,7.667704261603759
43,5.277522563934326,5.0,5.0,5.0,5.0,5.0,5.023657200643706
44,5.017531394958496,5.0,5.0,5.0,5.043162158923808,5.2819261641270305,6.774937127909776
45,6.672542572021484,7.376750709602099,5.0,5.0,5.0,5.0,5.0
46,5.323302745819092,5.0,5.263030927671117,6.031743128760553,6.29309027833121,6.465103309493202,7.434824951783626
47,5.477144241333008,5.0,5.0,5.0,5.66375175252488,7.655007010099532,8.439170760890004
48,6.834828853607178,6.327902142064283,5.0,5.0,5.0,5.098970004336019,5.519837769001754
49,5.7274956703186035,5.0,5.0,5.0,5.5117726122569115,5.578470485553915,5.665680245716955
50,5.969833850860596,5.508638306165727,5.0,5.0,6.368086561353276,7.052129842029915,7.736173122706552
51,6.535571098327637,6.721246399047171,5.0,5.0,5.0,5.577478999693085,6.632401228042223
52,5.4604315757751465,5.0,5.0,5.0,5.0,5.0,5.0
53,5.631353855133057,5.0,5.0,5.0,5.249583126459669,5.526218453375573,7.625348391473688
54,7.036708831787109,5.0,5.0,5.0,5.181746117354029,5.458838107033733,5.950863830616573
55,5.074712753295898,5.0,5.0,5.0,5.0,5.0,5.277443228656053
56,4.983266353607178,5.0,5.0,5.0,5.0,5.0,5.296297212024423
57,6.045616626739502,5.0,5.0,5.0,5.107520400420208,5.430081601680835,5.706004127197335
58,5.09110164642334,5.0,5.0,5.0,5.0,5.0,5.0
59,5.622262954711914,5.0,5.0,5.0,5.0,5.0,5.0
60,5.416995048522949,5.0,5.0,5.0,5.0,5.345438620746404,6.2730582175716725
61,6.069104194641113,5.0,5.0,5.0,5.0,5.0,5.516971929560826
62,5.407496452331543,5.0,5.0,5.0,5.0,6.080921907623926,7.026872146400302
63,5.16502046585083,5.0,5.0,5.0,5.0,5.0,5.0
64,6.946528911590576,7.1249387366083,5.0,5.0,6.2076083105017466,7.0,7.508638306165727
65,5.4040021896362305,5.0,6.012393568726064,7.00436480540245,7.3982487429320996,7.790176251197307,8.056346176573728
66,5.3117289543151855,5.075720713938118,5.0,5.0,5.714488854608339,6.408616154824411,6.716791120104941
67,5.333951950073242,5.0,5.0,5.0,5.0,5.0,5.0
68,6.031233310699463,7.060480747381382,5.0,5.0,5.259637310505756,6.154901959985743,6.698970004336019
69,5.119665622711182,5.0,5.0,5.0,5.0,5.4,6.016184381524785
70,5.272584915161133,5.0,5.0,5.0,6.096571051353662,6.634273111237366,7.154128900238291
71,5.5782341957092285,5.0,5.0,5.0,5.0,5.0,5.2044552789422305
72,4.986672878265381,5.958607314841775,5.0,5.0,5.652806372368395,5.900566781122885,6.007116333280868
73,5.554474830627441,5.0,5.0,5.0,5.0,5.552491252371425,6.054532591092786
74,4.9756178855896,5.0,5.0,5.0,5.0,5.0,5.0
75,5.358284950256348,5.0,5.0,5.0,5.0,5.0,6.048455006504028
76,5.347039222717285,5.0,5.0,5.0,6.368086561353276,7.052129842029915,7.736173122706552
77,5.769775867462158,5.0,5.0,5.537860356969059,6.2342028470882305,7.095271180704196,8.036549749610167
78,5.967292785644531,6.1249387366083,5.0,5.0,5.823908740944319,6.468521082957745,7.667704261603759
79,4.950187683105469,5.0,5.0,5.0,5.0,5.364781748188864,6.826905063282063
