,calib_pred,calib_true,q2,q5,q7,q8,q9
0,5.400946140289307,5.0,5.0,5.0,5.0,5.559176003468815,6.695563336476263
1,5.14795446395874,5.0,5.0,5.0,5.0,5.494850021680094,5.6777807052660805
2,6.2786664962768555,6.130768280269024,5.0,5.0,5.0,5.770397993819121,6.764614653763589
3,5.323430061340332,5.026872146400302,5.0,5.0,5.0,5.041521662100349,5.304893085897384
4,5.568130016326904,5.0,5.0,5.0,5.0,5.301029995663981,5.337242168318426
5,5.361098766326904,5.0,5.0,5.229147988357856,5.9366550031619,5.984163750790475,6.408910557884461
6,5.199187755584717,5.0,5.0,5.0,5.060205999132796,5.715658653874042,6.259968476676183
7,5.130508899688721,5.0,5.0,5.0,5.266218499539628,5.907042496070813,6.711396323318555
8,5.053028583526611,5.0,5.0,5.0,5.0,5.0,5.0
9,4.994124889373779,5.0,5.0,5.0,5.0,5.0,5.0
10,5.079248905181885,5.0,5.0,5.0,5.0,5.0,5.0
11,6.099284648895264,5.0,5.0,5.0,5.761439372640169,6.522878745280337,6.70446769648675
12,5.05232048034668,5.0,5.0,5.468521082957745,5.860590068464968,6.090843603531098,6.355316180909746
13,5.884529113769531,5.0,5.0,5.0,5.0,5.416383443071563,6.040958607678906
14,5.312910079956055,5.0,5.0,5.0,5.0,5.185882351982892,5.416918783380467
15,5.148475170135498,5.0,5.0,5.0,5.766556388781707,5.907429396026252,6.702784780525482
16,5.966097354888916,5.0,5.0,5.0,5.0,5.0,5.121467016498923
17,5.474905490875244,7.769551078621726,5.0,5.017728766960431,6.0,6.6020599913279625,7.958607314841775
18,5.153707504272461,5.0,5.0,5.0,5.743746509946071,6.219471214268683,6.288138397818598
19,5.744587421417236,6.958607314841775,5.0,5.0,5.292513326014591,5.585026652029182,5.6419983281826
20,6.4625043869018555,5.823908740944319,5.0,5.955047444280301,7.246639022625199,7.769551078621726,8.568636235841012
21,4.710639476776123,5.0,5.0,5.0,5.0,5.376750709602099,5.494850021680094
22,5.733475685119629,5.0,5.0,5.224824663849192,6.472849663905407,7.166338056081624,7.886056647693163
23,5.110348224639893,5.0,5.0,5.0,5.0,5.0,5.0
24,5.056089878082275,5.0,5.0,5.0,5.311778854224102,5.383290698855627,5.928457142956504
25,5.126612186431885,5.0,5.0,5.0,5.0,5.0,5.8476745630876845
26,5.128292560577393,5.251811972993799,5.0,5.0,5.0,5.184163750790475,6.174330074122109
27,5.570675373077393,5.0,5.0,5.0,5.0,5.0,5.0
28,5.407305717468262,5.0,5.0,5.0,5.0,5.0,6.310338760084752
29,5.074283123016357,5.0,5.0,5.0,6.510002634739472,6.703860121534735,6.966153079963333
30,6.169787883758545,7.337242168318426,5.0,5.508638306165727,6.318758762624412,7.017728766960431,8.154901959985743
31,6.227039337158203,5.045757490560675,5.0,5.224824663849192,6.472849663905407,7.166338056081624,7.886056647693163
32,5.058231830596924,5.0,5.0,5.0,5.0,5.0,5.0
33,5.007149696350098,5.0,5.0,5.0,5.0,5.0,5.0
34,5.3043975830078125,5.0,5.0,5.721246399047171,6.155056020812889,6.210920818184492,6.924813746202868
35,5.285548686981201,5.0,5.0,5.0,5.153910215724345,5.615640862897381,6.095741307984708
36,4.924191951751709,5.0,5.0,5.0,5.0,5.0,5.572719310373202
37,5.985404014587402,5.0,5.0,5.224824663849192,6.472849663905407,7.166338056081624,7.886056647693163
38,5.222652435302734,5.0,5.0,5.0,5.0,5.120411998265593,5.605681208593407
39,5.822785377502441,5.0,5.279588001734407,6.670517578667782,7.055604842252373,7.341959676882485,7.81046093973287
40,5.160086631774902,5.0,5.0,5.309894379144197,5.8426451535224135,6.0655015487564325,6.325264100392808
41,5.755754470825195,6.920818753952375,5.0,5.0,5.1040362458673965,5.626375487959064,6.8816056728897745
42,5.068593502044678,5.0,5.0,5.0,5.0,5.041521662100349,5.304893085897384
43,6.273972034454346,7.366531544420414,5.0,5.0,5.936862746911015,6.330110690239765,6.770051367563633
44,5.083738327026367,5.0,5.0,5.017728766960431,6.0,6.6020599913279625,7.958607314841775
45,4.961361885070801,5.0,5.0,5.0,5.0,5.0,5.0
46,5.731638431549072,5.0,5.0,5.0,5.885292569477766,6.333631178354189,8.120029656414355
47,4.9720845222473145,5.0,5.0,5.0,5.4430283238465815,5.886056647693163,6.065090896010336
48,5.200466156005859,5.0,5.0,5.0,5.0,5.297890997958678,5.8059039945883715
49,5.204495906829834,5.0,5.0,5.0,5.0,5.0,5.0
50,6.136811256408691,5.0,5.0,5.0,5.0,5.317005330405837,6.690351203224504
51,5.526218414306641,6.920818753952375,5.0,5.0,5.228533500713746,5.914134002854985,6.209522070129833
52,5.101110935211182,5.6020599913279625,5.0,5.0,5.216373919714151,5.842577547650594,6.534905928725058
53,4.999305248260498,5.0,5.0,5.0,5.0,5.0,5.048455006504028
54,5.865403175354004,5.0,5.0,5.0,5.0,5.0,5.0
55,5.307071685791016,5.0,5.0,5.0,5.0,5.0,5.0
56,6.144689083099365,8.18045606445813,5.0,5.017728766960431,6.0,6.6020599913279625,7.958607314841775
57,6.074211597442627,5.0,5.0,5.0,5.050247326188129,5.282938368814349,5.766115476891201
58,5.582639217376709,5.0,5.0,6.337242168318426,7.327902142064283,7.568636235841013,8.173925197299173
59,5.482073783874512,5.0,5.0,5.0,5.309894379144197,5.619788758288394,5.84518491628705
60,4.973472595214844,5.0,5.0,5.0,5.0,5.0,5.0
61,6.049190998077393,5.0,5.0,5.224824663849192,6.472849663905407,7.166338056081624,7.886056647693163
62,5.076712131500244,5.0,5.0,5.0,5.0,5.148945498979339,5.962336620802261
63,6.393748760223389,6.6020599913279625,5.0,5.0,5.2231311338370885,5.941279762931328,6.250536617460135
64,5.602329254150391,5.0,5.0,5.0,5.0,5.0,5.0
65,5.443429946899414,5.0,5.0,5.0,5.0,5.0,5.0
66,5.027155876159668,5.0,5.0,5.0,5.0,5.0,5.475507995608754
67,5.134986400604248,5.0,5.0,5.0,5.149669314685715,5.201596776786866,5.230617043646311
68,4.96073055267334,5.0,5.0,5.0,5.0,5.0916591953431425,5.532263889665624
69,5.3852081298828125,5.0,5.0,5.0,5.0,5.0,5.77039799381912
70,6.0425496101379395,5.0,5.0,5.0,5.4577744755491535,5.575328577439327,5.829479759589199
71,5.3759684562683105,5.552841968657781,5.920818753952375,6.42021640338319,7.511486393988649,7.520030657457415,7.6971701731049125
72,5.214029312133789,5.0,5.0,5.0,5.0,5.185882351982892,5.416918783380467
73,5.324434757232666,5.42021640338319,5.0,5.0,5.0,5.301029995663981,5.337242168318426
74,6.187826156616211,8.508638306165727,5.0,5.0,5.625892576134579,5.8732943312621595,6.666127668316329
75,6.156979084014893,6.769551078621726,5.0,5.0,5.410316325352312,5.9024419929266365,6.312064083661351
76,5.926766395568848,5.920818753952375,5.0,5.224824663849192,6.472849663905407,7.166338056081624,7.886056647693163
77,5.077147483825684,5.0,5.0,5.0,5.0,5.361235994796779,6.025026622480811
78,5.0840020179748535,6.853871964321762,5.0,5.0,5.0,5.377211329538633,6.1316339886158975
79,5.533895015716553,5.0,5.0,5.0,5.885292569477766,6.333631178354189,8.120029656414355
80,5.390458106994629,5.0,5.0,5.0,5.110568393731556,5.442273574926225,5.620203740813537
81,4.979637622833252,5.0,5.0,5.698970004336019,5.876449004029103,6.167635395159049,6.661268677572396
82,5.262031078338623,5.0,5.0,5.886056647693163,6.5454386207464035,7.615640862897381,8.659605642776702
83,5.311689376831055,5.0,5.0,5.481486060122113,5.751015991217509,6.371873254973037,6.634575482843604
84,6.177285194396973,6.886056647693163,5.0,5.0,6.061730647173035,6.992891503998749,7.4540431766197806
85,5.281932353973389,5.0,5.0,5.0,5.554246037232925,5.660371814591905,5.912553260290953
86,5.043666362762451,5.0,5.0,5.0,5.12268061789205,5.5362998124909355,6.118136849366779
