,calib_pred,calib_true,q2,q5,q7,q8,q9
0,5.29833984375,5.0,5.0,5.0,5.286882886361971,5.468685246554372,5.601379576668533
1,5.254544258117676,5.0,5.0,5.0,5.970202644613449,6.43066505680391,6.765777017777677
2,5.122020721435547,5.0,5.0,5.0,5.287582194452533,5.977007850544437,6.0731214070594985
3,6.623661518096924,6.585026652029182,5.0,5.0,5.0,5.0,5.0
4,5.432697772979736,5.0,5.0,5.0,5.0,5.0,5.288605664769316
5,5.323634147644043,5.0,5.0,5.0,5.092135617838602,5.237690448722393,5.495348493752947
6,5.388394832611084,5.0,5.0,5.4089353929735005,7.856603944960895,8.66600325749614,9.060967606572934
7,6.4876580238342285,5.0,5.0,5.0,6.693608071640132,8.387216143280265,8.848510031625874
8,5.2575459480285645,5.455931955649724,5.0,5.0,5.498774618023874,5.957402060046306,6.224194050607412
9,5.363706588745117,5.0,5.0,5.0,5.498774618023874,5.957402060046306,6.224194050607412
10,5.265417575836182,5.0,5.0,5.0,5.0,5.0,5.0
11,6.6332902908325195,5.356547323513812,5.0,5.494850021680094,6.335575996784558,6.980455695198566,7.638272163982407
12,5.1903767585754395,5.0,5.0,5.0,5.568636235841013,6.187086643357144,7.494850021680094
13,5.48397970199585,5.0,5.0,5.0,5.841886674970784,6.4327696689671985,7.840249767267347
14,5.375060558319092,5.0,5.0,5.0,5.0,5.0,5.523957751657679
15,4.9929022789001465,5.0,5.0,5.0,5.0,5.0,5.0
16,5.176973819732666,5.0,5.0,5.0,5.0,5.0,5.0
17,4.951738357543945,5.0,5.0,5.0,5.0,5.0,5.076955107862172
18,5.643157005310059,6.468521082957745,5.0,5.0,5.131515463835559,5.840360781990089,5.935934178308134
19,5.321011066436768,5.0,5.0,5.0,5.159176003468814,5.636704013875261,6.341988374111543
20,5.471914291381836,5.0,5.0,6.014594194563741,6.726728668260934,7.1938200260161125,7.605774396488272
21,5.1884989738464355,5.0,5.0,5.0713337517843655,5.8004926323526425,6.569352598888165,6.992564094955378
22,5.483828067779541,5.6020599913279625,5.0,5.0,5.0817870785947,5.3271483143788005,6.172864740833866
23,5.1446709632873535,5.0,5.0,5.0,5.0,5.0,5.0
24,5.227809429168701,5.0,5.0,5.0,5.970202644613449,6.43066505680391,6.765777017777677
25,5.187470436096191,5.0,5.0,5.0,5.0,5.464460363705099,6.352758008954037
26,6.011191368103027,5.0,5.0,5.0,5.0,5.0,5.320411998265593
27,5.2613348960876465,5.0,5.0,5.0,5.853871964321762,6.318758762624412,6.468521082957745
28,4.8818817138671875,7.6777807052660805,5.0,5.0,5.0,5.0,5.02518119729938
29,5.692100524902344,5.0,5.0,5.18837535480105,5.863527369333182,6.00781532249055,6.572125643529787
30,6.5300116539001465,5.0,5.0,5.8278038631574445,7.394722849054506,8.001984866559397,8.716899829669062
31,5.310381889343262,5.0,5.0,5.0,5.0,5.258485964780413,6.365414480982972
32,5.026705741882324,5.0,5.0,5.0,5.0,5.0,5.0
33,7.123994827270508,6.619788758288394,5.0,5.0,5.0,5.0,5.983318390686285
34,5.56934928894043,5.0,5.0,5.970029055969023,7.586012402771535,7.996634182129606,8.42654451887907
35,5.760091304779053,5.0,5.0,5.721246399047171,6.092568811246862,6.815040800840418,7.0
36,5.678303241729736,5.0,5.0,5.0,5.0,5.0,5.247915503315358
37,6.375885963439941,5.0,5.0,5.0,5.841886674970784,6.4327696689671985,7.840249767267347
38,5.584621906280518,5.0,5.0,5.0,5.841886674970784,6.4327696689671985,7.840249767267347
39,5.6211323738098145,5.0,5.0,5.431798275933005,6.734744253091706,7.066687594129375,7.079101287625363
40,5.268600940704346,5.0,5.0,5.0,5.131515463835559,5.840360781990089,5.935934178308134
41,4.968930244445801,5.0,5.0,5.0,5.0,5.0,5.0
42,5.3522047996521,5.0,5.0,5.0,6.628969738123555,7.070491400223904,7.139049855362826
43,6.110707759857178,7.823908740944319,5.0,5.585026652029182,6.093378794632605,6.769457226644011,7.403952509078868
44,4.888642311096191,5.0,5.0,5.0,5.0,5.0,5.0
45,5.052357196807861,6.494850021680094,5.0,5.18837535480105,5.863527369333182,6.00781532249055,6.572125643529787
46,5.603259086608887,5.0915149811213505,5.0,5.0,5.0,5.0,5.3191360819912035
47,4.906803607940674,5.0,5.0,5.0,5.0,5.0,5.0
48,5.328782558441162,5.0,5.0,5.0,5.0,5.0,5.419465807264412
49,5.11540412902832,5.0,5.0,5.0,5.0,5.0,5.247425010840047
50,8.0093412399292,6.259637310505756,5.0,5.494850021680094,6.335575996784558,6.980455695198566,7.638272163982407
51,5.061348915100098,5.0,5.0,5.0,5.0,5.0,5.0258558442848855
52,6.899847030639648,9.236572006437063,5.0,5.494850021680094,6.335575996784558,6.980455695198566,7.638272163982407
53,5.479504585266113,5.0,5.0,5.0,5.0,5.075720713938118,5.657577319177793
54,5.610172748565674,5.0,5.0,5.0,5.333567745312394,5.368616380109669,5.612111636780794
55,6.887914180755615,7.886056647693163,5.0,5.494850021680094,6.335575996784558,6.980455695198566,7.638272163982407
56,5.569870948791504,5.0,5.0,5.0,5.0,5.0,5.0
57,5.2798991203308105,5.0,5.0,5.860623199523586,7.110547517767671,7.289158109086458,7.31547668241638
58,5.5761003494262695,5.0,5.0,5.0,5.309894379144197,5.619788758288394,6.270303756120384
59,5.42927885055542,5.0,5.0,5.037860356969059,5.595181478032214,5.8809042829713345,6.115091301286828
60,6.192648410797119,5.0,5.0,5.494850021680094,6.335575996784558,6.980455695198566,7.638272163982407
61,5.604139804840088,5.0,5.0,5.0,5.0,5.0,5.0
62,5.261221885681152,5.0,5.0,5.0,5.060480747381382,5.1938200260161125,5.585026652029182
63,5.6352338790893555,5.0,5.0,5.0,5.0,5.7447274948966935,6.080921907623926
64,4.853378772735596,5.0,5.0,5.0,5.0,5.0,5.0
65,5.944587707519531,5.0,5.0,5.0,5.022716214181435,5.900566781122885,6.57714577352641
66,5.6057868003845215,5.0,5.0,5.970029055969023,7.586012402771535,7.996634182129606,8.42654451887907
67,5.991247177124023,7.2076083105017466,5.0,5.376750709602099,6.121748825556978,6.382014955461563,6.547276588276519
68,6.272782802581787,5.0,5.0,5.494850021680094,6.335575996784558,6.980455695198566,7.638272163982407
69,5.484079837799072,5.0,5.0,5.0,5.131515463835559,5.840360781990089,5.935934178308134
70,5.358007431030273,5.0,5.0,5.585026652029182,6.093378794632605,6.769457226644011,7.403952509078868
71,5.549108505249023,5.0,5.0,5.0,5.303517951486583,6.167644706755674,7.021246399047172
72,5.926918029785156,6.481486060122113,5.0,5.614573994178928,6.307556016095445,6.5427800993082155,6.778004182520985
73,5.549449920654297,5.0,5.0,5.0,5.0,5.11359866254608,5.311240605768798
74,5.262638092041016,5.0,5.0,5.0,5.0,5.0,5.0
75,5.270638465881348,5.0,5.0,5.0,5.0,5.0,5.865816994307949
76,5.490955829620361,5.0,5.0,5.0,5.0,6.006668423159649,6.730608082982785
77,5.470606327056885,5.42021640338319,5.0,5.0,5.236069517822898,5.578066164849611,5.892564094955378
78,5.5609965324401855,6.853871964321762,5.0,6.014594194563741,6.726728668260934,7.1938200260161125,7.605774396488272
79,5.630922794342041,5.0,5.0,5.247425010840047,5.880091103110524,6.742029432441961,7.198315064917308
