,calib_pred,calib_true,q2,q5,q7,q8,q9
0,5.573130130767822,5.0,5.0,5.0,5.0,5.0,5.412606820578427
1,5.047299861907959,5.0,5.0,5.0,5.0,5.4066684231596485,6.062028688138788
2,5.080458641052246,5.0,5.0,5.0,5.528521891280201,5.710617731185925,6.0638272163982405
3,5.482484817504883,5.0,5.0,5.0,5.0,5.0,5.0
4,5.4636054039001465,6.200659450546418,5.0,5.0,6.874819034425765,6.9376602447377715,7.032231390332557
5,4.992226600646973,5.0,5.0,5.0,5.2387640052032225,5.923063669061861,6.508000450941315
6,5.537002086639404,5.481486060122113,5.153910215724345,6.1249387366083,6.6173220112736475,7.275468019078484,7.72514244272234
7,5.230263710021973,5.0,5.0,5.979303657420887,6.886056647693163,7.886056647693163,8.361539433967113
8,5.382340908050537,6.619788758288394,5.0,5.0,5.2387640052032225,5.923063669061861,6.508000450941315
9,4.951438903808594,5.0,5.0,5.0,5.327902142064283,5.494850021680094,5.920818753952375
10,5.222917079925537,5.0,5.0,5.0,5.0,5.288498559618869,5.941778867426601
11,4.98837423324585,5.0,5.0,5.0,5.0,5.0,5.955056020812891
12,5.729327201843262,5.167491087293763,5.0,5.0,5.854982694318741,6.657577319177793,7.7447274948966935
13,5.717310905456543,5.0,5.0,5.0,5.0,5.0,5.0
14,5.48884916305542,5.0,5.0,5.0,5.0,5.0,5.819918926652248
15,4.8357110023498535,5.0,5.0,5.0,5.0,5.0,5.354422659077265
16,5.020767688751221,5.0,5.0,5.0,5.0,5.0,5.0
17,4.762531757354736,5.0,5.0,5.0,5.0,5.0,5.0
18,5.115011215209961,5.0,5.0,5.0,5.962766098581102,6.128376846930825,6.557344188193741
19,5.297172546386719,5.0,5.0,5.301029995663981,6.125815547988472,6.273104060687951,6.742943770385947
20,5.233975410461426,5.229147988357856,5.0,5.0,5.1525914918497175,5.6604318929679875,6.294605816369433
21,5.142252445220947,5.0,5.0,5.163951071032141,5.536314818480488,5.7447274948966935,6.141164748498868
22,6.053097724914551,6.7447274948966935,5.0,5.0,5.854982694318741,6.657577319177793,7.7447274948966935
23,5.128165245056152,5.0,5.0,5.0,5.0,5.127654432796481,5.820038143149138
24,4.915506362915039,5.0,5.0,5.0,5.0,5.0,5.0
25,5.348518371582031,6.638272163982407,5.0,5.0,5.259637310505756,6.522878745280337,6.638272163982407
26,5.053102016448975,5.0,5.0,5.0,5.341181741504608,5.596490607097571,5.748035059857354
27,5.049466609954834,5.0,5.0,5.0,5.0,5.0,5.100329725273209
28,5.204507350921631,5.0,5.0,5.0,5.247172622283296,5.976132323161291,6.636761277697219
29,5.052359580993652,5.0,5.0,5.0,5.0,5.0,5.5265239868262634
30,4.8517746925354,5.0,5.0,5.0,5.0,5.027454494336405,5.193310844022785
31,5.947674751281738,8.602059991327963,5.0,5.0,5.159379381312206,5.721246399047171,6.0774509799928715
32,5.259179592132568,5.154901959985743,5.0,5.0,5.854982694318741,6.657577319177793,7.7447274948966935
33,5.1737823486328125,5.0,5.0,5.0,5.0,5.0,5.491659195343143
34,4.9681172370910645,5.0,5.0,5.0,5.0,5.0,5.0
35,4.852777481079102,5.0,5.0,5.0,5.259637310505756,6.522878745280337,6.638272163982407
36,5.16420316696167,5.0,5.0,5.5376020021010435,5.958607314841775,6.050609993355087,7.0
37,4.904045104980469,5.0,5.0,5.0,5.0,6.0,6.173925197299173
38,5.159360408782959,5.0,5.640080286440149,5.97812243651566,6.883337132969885,7.4264373257167,7.884021075422916
39,6.005517482757568,7.552841968657781,5.0,5.42021640338319,5.6777807052660805,5.698970004336019,8.040958607678906
40,5.284697532653809,5.795880017344075,5.0,5.823908740944319,6.261960783994296,7.04784313597719,7.7950338500950265
41,4.876193523406982,5.0,5.0,5.0,5.0,5.0,5.0
42,4.754145622253418,5.0,5.0,5.0,5.0,5.0,5.0
43,5.209033966064453,5.0,5.0,5.0,5.077891193151727,5.281016157288688,5.621960265373609
