,calib_pred,calib_true,q2,q5,q7,q8,q9
0,5.775180816650391,5.0,5.0,5.0,5.0,5.4887394998465435,6.377478999693085
1,5.224577903747559,5.0,5.0,5.0,5.0,5.0,5.0
2,5.191519737243652,6.7447274948966935,5.0,5.0,5.369388530207944,5.614084992141625,6.145534997999873
3,4.928953170776367,5.0,5.0,5.0,5.0,5.227454494336405,6.07529174748375
4,4.927330017089844,5.0,5.0,5.0,5.022701854965503,5.090807419862014,5.695560059232916
5,5.31230354309082,5.0,5.0,5.0,6.566885851873419,7.000384069332172,7.083937578312968
6,5.357509613037109,5.3979400086720375,5.0,5.0,5.0,5.0,5.0
7,5.807175159454346,6.3872161432802645,5.0,5.0,5.0079369594402525,5.162823416752358,5.569978913757009
8,5.875138282775879,5.0,5.0,5.0,5.0,5.8476745630876845,7.342663527462779
9,5.856353759765625,5.0,5.0,5.0,5.0,5.0,5.0
10,5.858689308166504,6.2839966563652006,5.0,5.0,5.0,5.419382002601612,5.972560887010329
11,6.401674747467041,8.481486060122112,5.0,5.4089353929735005,7.664109986989331,7.986981214091577,8.105951562649638
12,5.277920246124268,5.6020599913279625,5.0,5.0,5.0,5.0,5.18237278225989
13,5.536287307739258,5.0,5.0,5.376750709602099,6.281058530103144,7.239392957285481,7.579360457196469
14,5.051971435546875,5.0,5.0,5.4358003656410965,6.275008751784874,6.604185348207162,7.136156049548038
15,7.123329162597656,7.0,5.0,5.438074179516457,6.457190868380526,7.167775833334304,7.612895615274174
16,6.024906158447266,5.0,5.0,5.0,5.0,5.0,5.148945498979339
17,6.268023490905762,5.443697499232712,5.0,5.173393743112328,5.545832954434032,6.142969359062164,6.740105763690295
18,5.21323299407959,5.0,5.0,5.0,5.034678748622466,5.138714994489863,5.24275124035726
19,5.1011857986450195,5.0,5.0,5.0,5.0,5.0,5.142618929405526
20,5.023561954498291,5.0,5.0,5.0,5.767632044186019,6.0010626784396,6.268665390823029
21,5.114431381225586,6.552841968657781,5.0,5.0,5.0,5.0,5.0
22,5.0455217361450195,5.0,5.0,5.0,5.0,5.0,5.0
23,5.611040115356445,5.958607314841775,5.0,5.0,6.349456509172292,6.7661930404308706,7.011455573667494
24,4.968460559844971,5.0,5.0,5.0,5.0,5.0,5.42021640338319
25,4.995996475219727,5.0,5.0,5.0,5.0,5.202345300991055,5.706660388575202
26,4.908381462097168,5.0,5.0,5.0,5.457260899456303,6.096668164842692,6.47438091160176
27,5.150542259216309,5.0,5.0,5.198970004336019,5.551566613124115,5.689185141509441,6.362104003504216
28,5.108331680297852,8.136677139879543,5.0,5.0,5.0,5.0,5.0
29,6.435958385467529,7.431798275933005,5.0,5.0,5.0214670164989235,5.085868065995694,5.150269115492463
30,5.835314750671387,5.0,5.0,5.886056647693163,7.129115319695757,7.760563744106219,7.990711107506094
31,5.015188217163086,6.055517327849832,5.0,5.0,5.0,5.0,5.729563496377728
32,5.981865882873535,5.0,5.0,6.265088992010918,7.542344467093857,7.938725495400071,8.215491959895374
33,5.303142070770264,5.0,5.0,5.0,5.229147988357856,5.443697499232712,6.200659450546418
34,5.540703773498535,5.698970004336019,5.0,5.0,5.0,5.0,5.2140849921416255
35,5.24295711517334,5.0,5.0,5.0,5.0,5.361235994796779,6.059552156104931
36,5.10856294631958,5.0,5.0,5.0,5.0,5.0,5.0
37,5.200582504272461,5.0,5.0,5.0,5.0,5.0,6.42021640338319
38,5.577355861663818,5.0,5.0,5.0,5.699999999999999,6.128920727410196,7.023382857873563
39,5.3886871337890625,5.0,5.0,5.0,5.0,5.071309464702763,5.466485786727403
40,5.271759510040283,6.0915149811213505,5.0,6.070581074285707,7.142104326100442,7.261298578273097,7.443648925069507
41,5.149055004119873,5.0,5.0,5.561314327065112,5.751098635962471,6.715892923183485,7.708603830954594
42,5.596312522888184,5.0,5.0,5.886056647693163,7.129115319695757,7.760563744106219,7.990711107506094
43,5.78221321105957,6.301029995663981,5.0,5.886056647693163,7.129115319695757,7.760563744106219,7.990711107506094
44,5.783172607421875,6.42021640338319,5.0,5.0,5.0,5.133109249769814,5.394058129934671
45,5.144213676452637,5.508638306165727,5.15505602081289,6.19466991845506,6.75632412039543,7.324867277207823,7.43347895991065
46,5.0081095695495605,5.0,5.0,5.0,6.110776962106394,6.692568811246863,7.217375266896745
47,4.973345756530762,5.0,5.0,5.0,5.0,5.0,5.0
48,5.005668640136719,5.0,5.15505602081289,6.19466991845506,6.75632412039543,7.324867277207823,7.43347895991065
49,5.883126735687256,5.0,5.0,5.0,5.0,5.0,5.0
50,5.894213676452637,5.0,5.0,5.0,5.0,5.0,6.034010660811674
51,5.302041530609131,5.0,5.0,5.0,5.0,5.0,6.163186841511857
52,5.163032054901123,5.0,5.0,5.0,5.0,5.271309464702763,6.4746527913725345
53,5.812307357788086,5.0,5.0,5.289280304889974,7.140643086572075,7.401062678439599,7.771743860804525
54,5.038366317749023,6.823908740944319,5.0,5.0,5.0,5.1487416512809245,6.356547323513812
55,5.182715892791748,6.455931955649724,5.0,5.0,5.0,5.329563496377728,5.866369427286344
56,4.970479488372803,5.0,5.0,5.0869625986495866,5.338285110892349,5.493634920623034,5.866382280004528
57,5.245346546173096,5.0,5.0,5.0,6.04574577826219,6.380362128386297,6.640737599385302
58,5.0707855224609375,7.200659450546418,5.0,5.0869625986495866,5.338285110892349,5.493634920623034,5.866382280004528
59,5.365823745727539,5.0,5.0,5.0,5.068105564896511,5.862672746147542,6.632803069812209
60,5.543148994445801,5.0,5.0,5.0,5.0481486060122105,5.751290799970395,6.2441251443275085
61,5.271104335784912,5.0,5.0,5.0,5.0,5.110289652159684,6.4537423595090075
62,4.9503583908081055,5.0,5.0,5.0,5.0,5.0,5.0
63,5.39492654800415,5.0,5.0,5.0,5.0,5.0,5.245829597671571
64,4.725809097290039,5.0,5.0,5.0,5.0,5.0,5.148945498979339
65,4.9661760330200195,5.0,5.0,5.0,5.0,5.0,5.3
66,5.297830581665039,5.7447274948966935,5.0,5.0,5.0,5.0,5.0
67,5.0731401443481445,6.6777807052660805,5.0,5.0,5.0,5.0,5.320411998265593
68,6.608015537261963,8.721246399047171,5.0,5.438074179516457,6.457190868380526,7.167775833334304,7.612895615274174
69,6.802437782287598,6.1938200260161125,5.0,5.438074179516457,6.457190868380526,7.167775833334304,7.612895615274174
70,4.747779369354248,5.0,5.0,5.0,5.0,6.351087183796281,7.269209557087105
71,5.43922758102417,5.0,5.0,5.0,6.110776962106394,6.692568811246863,7.217375266896745
72,5.572262287139893,5.0,5.0,5.0,5.0,5.0,5.048345272778823
73,5.329845428466797,5.0,5.0,5.0,5.0,5.0,5.0
74,6.043822288513184,6.017728766960431,5.0,5.0,5.683097571457409,6.1891376959148525,6.399181288232952
75,6.008331298828125,5.0,5.0,5.0,5.022701854965503,5.090807419862014,5.695560059232916
76,5.1411614418029785,5.0,5.0,5.0,5.0,5.0,5.577478999693085
77,5.424172878265381,5.431798275933005,5.0,5.0,5.048345272778823,5.499695120274548,6.911664595482885
78,5.55732536315918,5.0,5.0,5.438074179516457,6.457190868380526,7.167775833334304,7.612895615274174
79,5.3828229904174805,5.0,5.0,5.227965977824862,5.7072696352457495,5.958607314841775,6.318194010053928
80,4.748472213745117,5.0,5.0,5.0,5.0,5.0,5.013667713987955
81,5.857658386230469,5.886056647693163,5.0,5.0,5.821128623494241,5.879619711018883,6.433970684281401
82,5.602534294128418,5.886056647693163,5.0,5.0,5.173393743112328,5.346787486224656,5.795456315276082
83,4.773031711578369,5.0,5.0,5.0,5.0,5.0,5.0
84,5.084964275360107,5.0,5.0,5.0,5.0,5.0,5.42021640338319
85,6.230165958404541,6.036212172654444,5.0,5.0,6.115468126931516,6.591642283755092,7.828504315275377
86,5.852687835693359,5.0,5.0,5.886056647693163,7.129115319695757,7.760563744106219,7.990711107506094
